end,Revenues,CapEx,R&D,Ticker,Sector,CapEx_intensity,R&D_intensity,US_Total_CapEx_Millions
2009-12-31,4473000000.0,,,NEE,energy,,,3597534.0
2010-03-31,3622000000.0,,,NEE,energy,,,3623996.0
2010-06-30,7213000000.0,,,NEE,energy,,,3770764.0
2010-09-30,4691000000.0,,,NEE,energy,,,3867806.0
2010-12-31,4691000000.0,,,NEE,energy,,,3892007.0
2011-03-31,3134000000.0,,,NEE,energy,,,3861338.0
2011-06-30,7094000000.0,,,NEE,energy,,,3944963.0
2011-09-30,11476000000.0,,,NEE,energy,,,3976618.0
2011-12-31,11476000000.0,,,NEE,energy,,,4178714.0
2012-03-31,3371000000.0,,,NEE,energy,,,4266694.0
2012-06-30,3667000000.0,,,NEE,energy,,,4331791.0
2012-09-30,3843000000.0,,,NEE,energy,,,4339022.0
2012-12-31,3843000000.0,,,NEE,energy,,,4345134.0
2013-03-31,3279000000.0,,,NEE,energy,,,4455945.0
2013-06-30,3833000000.0,,,NEE,energy,,,4488030.0
2013-09-30,4394000000.0,,,NEE,energy,,,4609098.0
2009-06-30,,60459000.0,14953000.0,ALB,mining,,,3450455.0
2009-09-30,,83610000.0,14983000.0,ALB,mining,,,3464828.0
2009-12-31,,83610000.0,14983000.0,ALB,mining,,,3597534.0
2010-03-31,,16141000.0,14719000.0,ALB,mining,,,3623996.0
2010-06-30,,33930000.0,14667000.0,ALB,mining,,,3770764.0
2010-09-30,,50006000.0,43722000.0,ALB,mining,,,3867806.0
2010-12-31,,50006000.0,43722000.0,ALB,mining,,,3892007.0
2011-03-31,,31894000.0,17615000.0,ALB,mining,,,3861338.0
2011-06-30,,67627000.0,37562000.0,ALB,mining,,,3944963.0
2011-09-30,,127111000.0,58096000.0,ALB,mining,,,3976618.0
2011-12-31,,127111000.0,58096000.0,ALB,mining,,,4178714.0
2012-03-31,,54784000.0,19049000.0,ALB,mining,,,4266694.0
2012-06-30,,126623000.0,39960000.0,ALB,mining,,,4331791.0
2012-09-30,,218708000.0,19831000.0,ALB,mining,,,4339022.0
2012-12-31,,218708000.0,19831000.0,ALB,mining,,,4345134.0
2013-03-31,,55335000.0,19953000.0,ALB,mining,,,4455945.0
2013-06-30,,103168000.0,21565000.0,ALB,mining,,,4488030.0
2013-09-30,,135028000.0,19441000.0,ALB,mining,,,4609098.0
2013-12-31,,135028000.0,19441000.0,ALB,mining,,,4656154.0
2014-03-31,,23667000.0,22572000.0,ALB,mining,,,4634194.0
2014-06-30,,46670000.0,21937000.0,ALB,mining,,,4818825.0
2014-09-30,,76682000.0,22407000.0,ALB,mining,,,4921976.0
2014-12-31,,76682000.0,22407000.0,ALB,mining,,,4972633.0
2015-03-31,,56741000.0,26492000.0,ALB,mining,,,5081280.0
2015-06-30,,111723000.0,21925000.0,ALB,mining,,,5133740.0
2015-09-30,,164568000.0,21903000.0,ALB,mining,,,5159649.0
2015-12-31,,164568000.0,21903000.0,ALB,mining,,,5129514.0
2016-03-31,,58120000.0,19872000.0,ALB,mining,,,5125028.0
2016-06-30,,99509000.0,20500000.0,ALB,mining,,,5131559.0
2016-09-30,,141301000.0,21012000.0,ALB,mining,,,5165786.0
2016-12-31,,141301000.0,21012000.0,ALB,mining,,,5282608.0
2017-03-31,,54143000.0,24323000.0,ALB,mining,,,5294668.0
2017-06-30,,97765000.0,41660000.0,ALB,mining,,,5384584.0
2017-09-30,754866000.0,187519000.0,21763000.0,ALB,mining,0.2484136257295996,0.0288302824607281,5481513.0
2017-12-31,754866000.0,187519000.0,21763000.0,ALB,mining,0.2484136257295996,0.0288302824607281,5622002.0
2018-03-31,821629000.0,131815000.0,20986000.0,ALB,mining,0.160431289547959,0.0255419416792737,5715435.0
2018-06-30,853874000.0,280945000.0,37060000.0,ALB,mining,0.329023954353921,0.043402188144855,5755903.0
2018-09-30,2453251000.0,471675000.0,53670000.0,ALB,mining,0.1922652839028701,0.0218770928861335,5894057.0
2018-12-31,2453251000.0,471675000.0,53670000.0,ALB,mining,0.1922652839028701,0.0218770928861335,5905297.0
2019-03-31,832064000.0,216132000.0,14977000.0,ALB,mining,0.2597540573802015,0.0179998173217444,5975893.0
2019-06-30,885052000.0,415626000.0,13462000.0,ALB,mining,0.469606305618201,0.0152104057162742,6064499.0
2019-09-30,2596863000.0,608456000.0,15585000.0,ALB,mining,0.2343042355334109,0.006001471775754,6137987.0
2019-12-31,2596863000.0,608456000.0,15585000.0,ALB,mining,0.2343042355334109,0.006001471775754,6087481.0
2020-03-31,738845000.0,214529000.0,16097000.0,ALB,mining,0.2903572467838315,0.0217867076315059,5992472.0
2020-06-30,764049000.0,418991000.0,14210000.0,ALB,mining,0.5483823681465456,0.0185982836179354,5447396.0
2020-09-30,746868000.0,621371000.0,13532000.0,ALB,mining,0.8319689690815513,0.0181183288077679,6358582.0
2020-12-31,746868000.0,621371000.0,13532000.0,ALB,mining,0.8319689690815513,0.0181183288077679,6551112.0
2021-03-31,829291000.0,179683000.0,14636000.0,ALB,mining,0.2166706258719798,0.0176488108516793,6645978.0
2021-06-30,773896000.0,396915000.0,13976000.0,ALB,mining,0.5128789914923969,0.0180592741143512,6767112.0
2021-09-30,830566000.0,652739000.0,13289000.0,ALB,mining,0.7858966054473696,0.0159999325760987,6897278.0
2021-12-31,830566000.0,652739000.0,13289000.0,ALB,mining,0.7858966054473696,0.0159999325760987,7350034.0
2022-03-31,1127728000.0,231698000.0,16083000.0,ALB,mining,0.2054555708468708,0.0142614176468084,7598204.0
2022-06-30,2607321000.0,502607000.0,33469000.0,ALB,mining,0.1927675955511423,0.0128365475520658,7614309.0
2022-09-30,2091805000.0,815934000.0,18358000.0,ALB,mining,0.3900621711870848,0.0087761526528524,7632395.0
2022-12-31,2091805000.0,815934000.0,18358000.0,ALB,mining,0.3900621711870848,0.0087761526528524,7752262.0
2023-03-31,2580252000.0,415608000.0,20471000.0,ALB,mining,0.1610726394166151,0.0079337212024251,7784844.0
2023-06-30,2370190000.0,919295000.0,21419000.0,ALB,mining,0.3878570916255658,0.0090368282711512,7888962.0
2023-09-30,7261038000.0,1465193000.0,62972000.0,ALB,mining,0.201788366897405,0.008672589235864,8038434.0
2023-12-31,7261038000.0,2154542000.0,62972000.0,ALB,mining,0.2967264459984922,0.008672589235864,8127426.0
2024-03-31,1360736000.0,583042000.0,23532000.0,ALB,mining,0.4284754720974531,0.0172935822966394,8157174.0
2024-06-30,2791121000.0,1034593000.0,44302000.0,ALB,mining,0.370672930338742,0.0158724756110537,8334592.0
2024-09-30,1354692000.0,1337719000.0,22397000.0,ALB,mining,0.9874709528069848,0.0165329093255145,8434011.0
2024-12-31,1354692000.0,1680529000.0,22397000.0,ALB,mining,1.240524783493222,0.0165329093255145,8441732.0
2025-03-31,1076881000.0,182624000.0,14099000.0,ALB,mining,0.1695860545408452,0.0130924401117672,8734013.0
2025-06-30,1329992000.0,302252000.0,12444000.0,ALB,mining,0.227258509825623,0.0093564472568256,8578704.0
2025-09-30,1307829000.0,434416000.0,12674000.0,ALB,mining,0.3321657494978319,0.0096908693720662,8660814.0
